entry,exit,exit_type,date,ticker,stop_loss,shares,invested,expected_profit
234.29587294711084,240.38587951660156,close,2021-04-05,MSFT,229.61,0.0,0.0,0.0
230.10000610351562,,skip_low_reward,2021-04-06,TSLA,,,,
110.46836192454357,,skip_low_reward,2021-04-06,GOOG,,,,
238.97681039219964,,skip_low_reward,2021-04-06,MSFT,,,,
13.848152176427948,,skip_low_reward,2021-04-07,NVDA,,,,
122.93082658307411,,skip_low_reward,2021-04-07,AAPL,,,,
110.64879587991763,,skip_low_reward,2021-04-07,GOOG,,,,
239.16982440913486,,skip_low_reward,2021-04-07,MSFT,,,,
14.219280441632788,,skip_low_reward,2021-04-08,NVDA,,,,
125.9789212464254,,skip_low_reward,2021-04-08,AAPL,,,,
225.7933349609375,,skip_low_reward,2021-04-08,TSLA,,,,
243.95686016644666,,skip_low_reward,2021-04-08,MSFT,,,,
14.180621146068031,,skip_low_reward,2021-04-09,NVDA,,,,
126.80937040941369,129.93563842773438,close,2021-04-09,AAPL,124.27,0.0,0.0,0.0
244.05339488352917,,skip_low_reward,2021-04-09,MSFT,,,,
112.16824359551228,,skip_low_reward,2021-04-09,GOOG,,,,
14.256195450255547,15.173286437988281,close,2021-04-12,NVDA,13.97,0.0,0.0,0.0
228.56666564941406,233.9933319091797,close,2021-04-12,TSLA,224.0,0.0,0.0,0.0
245.82925380369397,,skip_low_reward,2021-04-12,MSFT,,,,
15.195732231906813,15.642680168151855,close,2021-04-13,NVDA,14.89,0.0,0.0,0.0
237.56666564941406,254.10667419433594,close,2021-04-13,TSLA,232.82,0.0,0.0,0.0
129.38848695337938,,skip_low_reward,2021-04-13,AAPL,,,,
248.29033650005647,,skip_low_reward,2021-04-13,MSFT,,,,
112.40534674212346,,skip_low_reward,2021-04-13,GOOG,,,,
15.625720038310805,16.099355697631836,close,2021-04-15,NVDA,15.31,0.0,0.0,0.0
130.7367518420044,,skip_low_reward,2021-04-15,AAPL,,,,
113.17626278768722,,skip_low_reward,2021-04-15,GOOG,,,,
248.9369879075665,,skip_low_reward,2021-04-15,MSFT,,,,
242.88333129882812,,skip_low_reward,2021-04-16,TSLA,,,,
250.4233078176643,,skip_low_reward,2021-04-16,MSFT,,,,
130.43385740885776,,skip_low_reward,2021-04-19,AAPL,,,,
113.92183319021885,,skip_low_reward,2021-04-19,GOOG,,,,
239.13999938964844,,skip_low_reward,2021-04-20,TSLA,,,,
248.8308014215513,,skip_low_reward,2021-04-20,MSFT,,,,
15.083246494304229,,skip_low_reward,2021-04-21,NVDA,,,,
234.92333984375,248.0399932861328,close,2021-04-21,TSLA,230.22,0.0,0.0,0.0
129.3103694680848,,skip_low_reward,2021-04-21,AAPL,,,,
249.911718170838,,skip_low_reward,2021-04-21,MSFT,,,,
113.5873210948691,,skip_low_reward,2021-04-21,GOOG,,,,
14.89918044111861,15.229403495788574,close,2021-04-23,NVDA,14.6,0.0,0.0,0.0
239.93333435058594,,skip_low_reward,2021-04-23,TSLA,,,,
129.11498342731704,,skip_low_reward,2021-04-23,AAPL,,,,
113.49884513921577,,skip_low_reward,2021-04-23,GOOG,,,,
248.88871598261647,,skip_low_reward,2021-04-23,MSFT,,,,
15.14934108819596,,skip_low_reward,2021-04-26,NVDA,,,,
115.31107877457427,,skip_low_reward,2021-04-26,GOOG,,,,
252.45967378706058,,skip_low_reward,2021-04-27,MSFT,,,,
119.80435545921023,,skip_low_reward,2021-04-29,GOOG,,,,
222.52999877929688,236.47999572753906,close,2021-04-30,TSLA,218.08,0.0,0.0,0.0
119.51409164271861,,skip_low_reward,2021-04-30,GOOG,,,,
241.0324915767141,,skip_low_reward,2021-04-30,MSFT,,,,
128.99768069918386,,skip_low_reward,2021-05-03,AAPL,,,,
14.461211518188819,,skip_low_reward,2021-05-06,NVDA,,,,
124.94337392405133,,skip_low_reward,2021-05-06,AAPL,,,,
237.85723506591287,,skip_low_reward,2021-05-06,MSFT,,,,
116.8375034126265,,skip_low_reward,2021-05-06,GOOG,,,,
14.773476456357201,,skip_low_reward,2021-05-07,NVDA,,,,
221.93333435058594,,skip_low_reward,2021-05-07,TSLA,,,,
243.35846523922908,,skip_low_reward,2021-05-07,MSFT,,,,
13.7925339120076,14.272653579711914,close,2021-05-11,NVDA,13.52,0.0,0.0,0.0
199.74667358398438,205.73333740234375,close,2021-05-11,TSLA,195.75,0.0,0.0,0.0
120.85943560539131,,skip_low_reward,2021-05-11,AAPL,,,,
236.02346455009973,,skip_low_reward,2021-05-11,MSFT,,,,
113.91586656734002,,skip_low_reward,2021-05-11,GOOG,,,,
121.91634337974183,,skip_low_reward,2021-05-13,AAPL,,,,
233.3693471131418,,skip_low_reward,2021-05-13,MSFT,,,,
112.38645235738228,,skip_low_reward,2021-05-13,GOOG,,,,
13.857382967525348,14.209553718566895,close,2021-05-14,NVDA,13.58,0.0,0.0,0.0
194.47000122070312,,skip_low_reward,2021-05-14,TSLA,,,,
123.55065100975592,,skip_low_reward,2021-05-14,AAPL,,,,
113.91436917602934,,skip_low_reward,2021-05-14,GOOG,,,,
237.0175388221205,,skip_low_reward,2021-05-14,MSFT,,,,
14.123754435127603,,skip_low_reward,2021-05-17,NVDA,,,,
191.85000610351562,,skip_low_reward,2021-05-17,TSLA,,,,
114.78370813274135,,skip_low_reward,2021-05-17,GOOG,,,,
189.3333282470703,,skip_low_reward,2021-05-18,TSLA,,,,
13.534641586644556,14.032719612121582,close,2021-05-19,NVDA,13.26,0.0,0.0,0.0
184.18333435058594,,skip_low_reward,2021-05-19,TSLA,,,,
120.52673131336995,,skip_low_reward,2021-05-19,AAPL,,,,
231.49947159665862,,skip_low_reward,2021-05-19,MSFT,,,,
112.55098654616083,,skip_low_reward,2021-05-19,GOOG,,,,
14.268914514934988,14.578186988830566,close,2021-05-20,NVDA,13.98,0.0,0.0,0.0
191.6666717529297,195.5933380126953,close,2021-05-20,TSLA,187.83,0.0,0.0,0.0
122.55245283263278,,skip_low_reward,2021-05-20,AAPL,,,,
115.71417427281592,,skip_low_reward,2021-05-20,GOOG,,,,
235.99771295656814,,skip_low_reward,2021-05-20,MSFT,,,,
15.176777534450437,15.575340270996094,close,2021-05-24,NVDA,14.87,0.0,0.0,0.0
193.86666870117188,202.14666748046875,close,2021-05-24,TSLA,189.99,0.0,0.0,0.0
123.31577808732766,,skip_low_reward,2021-05-24,AAPL,,,,
117.6506595829748,,skip_low_reward,2021-05-24,GOOG,,,,
239.7027046181321,,skip_low_reward,2021-05-24,MSFT,,,,
202.52000427246094,,skip_low_reward,2021-05-26,TSLA,,,,
119.92886679488102,,skip_low_reward,2021-05-26,GOOG,,,,
243.2238825116753,,skip_low_reward,2021-05-26,MSFT,,,,
206.74667358398438,,skip_low_reward,2021-05-27,TSLA,,,,
15.464597570582443,16.206350326538086,close,2021-05-28,NVDA,15.16,0.0,0.0,0.0
120.38441807913986,,skip_low_reward,2021-06-01,GOOG,,,,
16.214087613596078,16.73885154724121,close,2021-06-02,NVDA,15.89,0.0,0.0,0.0
121.62274874768535,,skip_low_reward,2021-06-02,AAPL,,,,
16.661529932170794,,skip_low_reward,2021-06-03,NVDA,,,,
237.21659992104807,,skip_low_reward,2021-06-03,MSFT,,,,
119.04339122402799,,skip_low_reward,2021-06-03,GOOG,,,,
17.072308547672453,17.53696632385254,close,2021-06-04,NVDA,16.73,0.0,0.0,0.0
193.23666381835938,199.68333435058594,close,2021-06-04,TSLA,189.37,0.0,0.0,0.0
121.41724010709315,,skip_low_reward,2021-06-04,AAPL,,,,
120.41026553762681,,skip_low_reward,2021-06-04,GOOG,,,,
239.6736906224169,,skip_low_reward,2021-06-04,MSFT,,,,
17.529988835613384,,skip_low_reward,2021-06-07,NVDA,,,,
197.27667236328125,201.7100067138672,close,2021-06-07,TSLA,193.33,0.0,0.0,0.0
241.82123037463091,,skip_low_reward,2021-06-07,MSFT,,,,
121.8417584859886,,skip_low_reward,2021-06-07,GOOG,,,,
123.8931529460045,,skip_low_reward,2021-06-08,AAPL,,,,
123.26231566461352,,skip_low_reward,2021-06-08,GOOG,,,,
17.31322544956106,,skip_low_reward,2021-06-10,NVDA,,,,
201.2933349609375,,skip_low_reward,2021-06-10,TSLA,,,,
123.96364917154023,,skip_low_reward,2021-06-10,GOOG,,,,
245.99055296376196,,skip_low_reward,2021-06-10,MSFT,,,,
17.44244813608415,,skip_low_reward,2021-06-11,NVDA,,,,
123.82466131686404,,skip_low_reward,2021-06-11,AAPL,,,,
17.86804258177238,,skip_low_reward,2021-06-14,NVDA,,,,
125.0870781916131,127.69020080566406,close,2021-06-14,AAPL,122.59,0.0,0.0,0.0
204.07666015625,,skip_low_reward,2021-06-14,TSLA,,,,
124.92692256553818,,skip_low_reward,2021-06-14,GOOG,,,,
249.48272017164263,,skip_low_reward,2021-06-14,MSFT,,,,
17.75303968345409,,skip_low_reward,2021-06-16,NVDA,,,,
199.17999267578125,,skip_low_reward,2021-06-16,TSLA,,,,
17.73682223567558,18.617700576782227,close,2021-06-17,NVDA,17.38,0.0,0.0,0.0
127.02474109836618,,skip_low_reward,2021-06-17,AAPL,,,,
200.6300048828125,205.53334045410156,close,2021-06-17,TSLA,196.62,0.0,0.0,0.0
247.71250953599662,,skip_low_reward,2021-06-17,MSFT,,,,
124.78128646919171,,skip_low_reward,2021-06-17,GOOG,,,,
204.4566650390625,,skip_low_reward,2021-06-18,TSLA,,,,
127.51406019462506,,skip_low_reward,2021-06-21,AAPL,,,,
251.3400791744239,,skip_low_reward,2021-06-21,MSFT,,,,
124.99699233723088,,skip_low_reward,2021-06-21,GOOG,,,,
18.432345374061867,18.84671401977539,close,2021-06-22,NVDA,18.06,0.0,0.0,0.0
129.30493548234813,,skip_low_reward,2021-06-22,AAPL,,,,
206.0833282470703,,skip_low_reward,2021-06-22,TSLA,,,,
254.1454416058992,,skip_low_reward,2021-06-22,MSFT,,,,
125.70280144670585,,skip_low_reward,2021-06-22,GOOG,,,,
18.967460647533205,,skip_low_reward,2021-06-23,NVDA,,,,
210.6666717529297,218.85667419433594,close,2021-06-23,TSLA,206.45,0.0,0.0,0.0
224.99667358398438,,skip_low_reward,2021-06-24,TSLA,,,,
257.47316949097063,,skip_low_reward,2021-06-24,MSFT,,,,
126.30274180374315,,skip_low_reward,2021-06-24,GOOG,,,,
126.20681329857482,,skip_low_reward,2021-06-25,GOOG,,,,
19.320208027312407,19.942636489868164,close,2021-06-28,NVDA,18.93,0.0,0.0,0.0
223.8800048828125,229.57333374023438,close,2021-06-28,TSLA,219.4,0.0,0.0,0.0
130.5575512774318,,skip_low_reward,2021-06-28,AAPL,,,,
257.50215964967555,,skip_low_reward,2021-06-28,MSFT,,,,
19.840357400414543,,skip_low_reward,2021-06-29,NVDA,,,,
131.9178296460844,,skip_low_reward,2021-06-29,AAPL,,,,
260.09468889479047,,skip_low_reward,2021-06-29,MSFT,,,,
19.956856941335825,,skip_low_reward,2021-06-30,NVDA,,,,
133.25854463136542,,skip_low_reward,2021-06-30,AAPL,,,,
261.85530334514743,,skip_low_reward,2021-06-30,MSFT,,,,
20.082335849066933,,skip_low_reward,2021-07-01,NVDA,,,,
133.6793339104709,,skip_low_reward,2021-07-01,AAPL,,,,
124.11200175042201,,skip_low_reward,2021-07-01,GOOG,,,,
260.8105247311946,,skip_low_reward,2021-07-01,MSFT,,,,
20.39692488065581,,skip_low_reward,2021-07-02,NVDA,,,,
134.9515314349465,,skip_low_reward,2021-07-02,AAPL,,,,
263.9158778396845,,skip_low_reward,2021-07-02,MSFT,,,,
126.09000156030811,,skip_low_reward,2021-07-02,GOOG,,,,
137.07517066561473,,skip_low_reward,2021-07-06,AAPL,,,,
128.68456275699998,,skip_low_reward,2021-07-06,GOOG,,,,
140.47095165667832,,skip_low_reward,2021-07-07,AAPL,,,,
270.28100037232684,,skip_low_reward,2021-07-07,MSFT,,,,
19.814410017857035,,skip_low_reward,2021-07-08,NVDA,,,,
138.55287238610808,,skip_low_reward,2021-07-08,AAPL,,,,
209.4566650390625,217.60333251953125,close,2021-07-08,TSLA,205.27,0.0,0.0,0.0
267.8626447928614,,skip_low_reward,2021-07-08,MSFT,,,,
127.49217198157658,,skip_low_reward,2021-07-08,GOOG,,,,
19.920180377617157,,skip_low_reward,2021-07-09,NVDA,,,,
139.69785912702397,,skip_low_reward,2021-07-09,AAPL,,,,
217.72666931152344,,skip_low_reward,2021-07-09,TSLA,,,,
266.7211676256249,,skip_low_reward,2021-07-09,MSFT,,,,
128.1825860590937,,skip_low_reward,2021-07-09,GOOG,,,,
20.19709558433514,,skip_low_reward,2021-07-12,NVDA,,,,
220.73333740234375,228.56666564941406,close,2021-07-12,TSLA,216.32,0.0,0.0,0.0
129.0663129632654,,skip_low_reward,2021-07-12,GOOG,,,,
140.95051509916198,,skip_low_reward,2021-07-13,AAPL,,,,
268.4623536926777,,skip_low_reward,2021-07-13,MSFT,,,,
130.10812014965975,,skip_low_reward,2021-07-13,GOOG,,,,
144.9334606673518,,skip_low_reward,2021-07-14,AAPL,,,,
273.13473876019674,,skip_low_reward,2021-07-14,MSFT,,,,
131.12211747518802,,skip_low_reward,2021-07-14,GOOG,,,,
130.86313161083828,,skip_low_reward,2021-07-16,GOOG,,,,
17.877276843637116,18.739944458007812,close,2021-07-19,NVDA,17.52,0.0,0.0,0.0
209.9633331298828,215.4066619873047,close,2021-07-19,TSLA,205.76,0.0,0.0,0.0
140.3926891605558,,skip_low_reward,2021-07-20,AAPL,,,,
217.3300018310547,,skip_low_reward,2021-07-20,TSLA,,,,
268.95570779341654,,skip_low_reward,2021-07-20,MSFT,,,,
129.23580944550554,,skip_low_reward,2021-07-20,GOOG,,,,
18.841979465500007,19.368860244750977,close,2021-07-21,NVDA,18.47,0.0,0.0,0.0
269.7973836497617,,skip_low_reward,2021-07-21,MSFT,,,,
130.0141646523352,,skip_low_reward,2021-07-21,GOOG,,,,
142.81962687748307,,skip_low_reward,2021-07-22,AAPL,,,,
274.5761049598019,,skip_low_reward,2021-07-22,MSFT,,,,
131.86616144899054,,skip_low_reward,2021-07-22,GOOG,,,,
144.39523665880247,,skip_low_reward,2021-07-23,AAPL,,,,
134.46075144018909,,skip_low_reward,2021-07-23,GOOG,,,,
277.9909603745016,,skip_low_reward,2021-07-23,MSFT,,,,
216.99000549316406,,skip_low_reward,2021-07-26,TSLA,,,,
145.09985170281058,,skip_low_reward,2021-07-26,AAPL,,,,
137.4330753642312,,skip_low_reward,2021-07-26,GOOG,,,,
279.56770204369064,,skip_low_reward,2021-07-26,MSFT,,,,
19.278050388710913,,skip_low_reward,2021-07-28,NVDA,,,,
141.71379405719455,,skip_low_reward,2021-07-28,AAPL,,,,
19.477626638138236,,skip_low_reward,2021-07-29,NVDA,,,,
216.59666442871094,225.78334045410156,close,2021-07-29,TSLA,212.26,0.0,0.0,0.0
141.59640732251884,,skip_low_reward,2021-07-29,AAPL,,,,
135.57470584163707,,skip_low_reward,2021-07-29,GOOG,,,,
276.89776835360453,,skip_low_reward,2021-07-29,MSFT,,,,
19.37684062143377,,skip_low_reward,2021-07-30,NVDA,,,,
223.9199981689453,229.06666564941406,close,2021-07-30,TSLA,219.44,0.0,0.0,0.0
141.29302673523125,,skip_low_reward,2021-07-30,AAPL,,,,
19.658244254511096,,skip_low_reward,2021-08-02,NVDA,,,,
233.3333282470703,,skip_low_reward,2021-08-02,TSLA,,,,
134.6839227811221,,skip_low_reward,2021-08-02,GOOG,,,,
19.698157025491106,,skip_low_reward,2021-08-03,NVDA,,,,
142.69242718670878,,skip_low_reward,2021-08-03,AAPL,,,,
135.19638715583469,,skip_low_reward,2021-08-03,GOOG,,,,
276.1045861238973,,skip_low_reward,2021-08-03,MSFT,,,,
19.947625409514743,,skip_low_reward,2021-08-04,NVDA,,,,
276.8784837209439,,skip_low_reward,2021-08-04,MSFT,,,,
20.4565472561194,,skip_low_reward,2021-08-05,NVDA,,,,
143.83744963682219,,skip_low_reward,2021-08-05,AAPL,,,,
277.51694870705825,,skip_low_reward,2021-08-05,MSFT,,,,
135.22471584916215,,skip_low_reward,2021-08-05,GOOG,,,,
279.09368838290385,,skip_low_reward,2021-08-06,MSFT,,,,
135.48963852213564,,skip_low_reward,2021-08-06,GOOG,,,,
236.72332763671875,,skip_low_reward,2021-08-09,TSLA,,,,
136.13976711087273,,skip_low_reward,2021-08-09,GOOG,,,,
137.26358921210337,,skip_low_reward,2021-08-10,GOOG,,,,
19.8278825690031,,skip_low_reward,2021-08-12,NVDA,,,,
143.27863902013124,,skip_low_reward,2021-08-12,AAPL,,,,
235.44667053222656,240.75,close,2021-08-12,TSLA,230.74,0.0,0.0,0.0
277.27505238840786,,skip_low_reward,2021-08-12,MSFT,,,,
136.899245869058,,skip_low_reward,2021-08-12,GOOG,,,,
19.862809177199853,,skip_low_reward,2021-08-13,NVDA,,,,
146.00327568224543,,skip_low_reward,2021-08-13,AAPL,,,,
280.03201685444884,,skip_low_reward,2021-08-13,MSFT,,,,
137.53994422453658,,skip_low_reward,2021-08-13,GOOG,,,,
145.58185197110114,,skip_low_reward,2021-08-16,AAPL,,,,
283.62090963189974,,skip_low_reward,2021-08-16,MSFT,,,,
137.18456603521156,,skip_low_reward,2021-08-16,GOOG,,,,
282.84707354832176,,skip_low_reward,2021-08-17,MSFT,,,,
223.25,229.663330078125,close,2021-08-18,TSLA,218.78,0.0,0.0,0.0
19.452676503962294,,skip_low_reward,2021-08-19,NVDA,,,,
142.1417477573086,,skip_low_reward,2021-08-19,AAPL,,,,
279.80245951520226,287.6336975097656,close,2021-08-19,MSFT,274.21,0.0,0.0,0.0
134.66702218303791,,skip_low_reward,2021-08-19,GOOG,,,,
19.948621577676363,20.771873474121094,close,2021-08-20,NVDA,19.55,0.0,0.0,0.0
144.50378183589572,,skip_low_reward,2021-08-20,AAPL,,,,
290.49288222873395,,skip_low_reward,2021-08-20,MSFT,,,,
136.27296967596428,,skip_low_reward,2021-08-20,GOOG,,,,
20.926545993424046,21.911453247070312,close,2021-08-23,NVDA,20.51,0.0,0.0,0.0
228.47999572753906,235.43333435058594,close,2021-08-23,TSLA,223.91,0.0,0.0,0.0
145.3564180367249,,skip_low_reward,2021-08-23,AAPL,,,,
138.17716392039438,,skip_low_reward,2021-08-23,GOOG,,,,
293.9141937393936,,skip_low_reward,2021-08-23,MSFT,,,,
21.706889063912612,,skip_low_reward,2021-08-24,NVDA,,,,
146.47372240240912,,skip_low_reward,2021-08-24,AAPL,,,,
140.70710913374572,,skip_low_reward,2021-08-24,GOOG,,,,
21.690925544839043,22.165916442871094,close,2021-08-25,NVDA,21.26,0.0,0.0,0.0
235.67666625976562,,skip_low_reward,2021-08-25,TSLA,,,,
142.03871072523376,,skip_low_reward,2021-08-25,GOOG,,,,
22.136978720684745,22.58802032470703,close,2021-08-27,NVDA,21.69,0.0,0.0,0.0
144.54295000853472,,skip_low_reward,2021-08-27,AAPL,,,,
235.0,,skip_low_reward,2021-08-27,TSLA,,,,
141.27275284788598,,skip_low_reward,2021-08-27,GOOG,,,,
289.7853828134745,,skip_low_reward,2021-08-27,MSFT,,,,
146.0327017624141,150.07064819335938,close,2021-08-30,AAPL,143.11,0.0,0.0,0.0
238.24000549316406,243.6366729736328,close,2021-08-30,TSLA,233.48,0.0,0.0,0.0
291.84981383975514,,skip_low_reward,2021-08-30,MSFT,,,,
143.8494604556828,,skip_low_reward,2021-08-30,GOOG,,,,
244.3333282470703,,skip_low_reward,2021-08-31,TSLA,,,,
244.69332885742188,,skip_low_reward,2021-09-01,TSLA,,,,
144.7893425510388,,skip_low_reward,2021-09-01,GOOG,,,,
22.281612050191583,22.79860496520996,close,2021-09-03,NVDA,21.84,0.0,0.0,0.0
150.6978879757905,,skip_low_reward,2021-09-03,AAPL,,,,
244.0833282470703,,skip_low_reward,2021-09-03,TSLA,,,,
143.29421367771553,,skip_low_reward,2021-09-03,GOOG,,,,
291.72385686085426,,skip_low_reward,2021-09-03,MSFT,,,,
151.88378675982,,skip_low_reward,2021-09-07,AAPL,,,,
246.6666717529297,,skip_low_reward,2021-09-07,TSLA,,,,
143.89416493563198,,skip_low_reward,2021-09-07,GOOG,,,,
290.5510489231006,,skip_low_reward,2021-09-08,MSFT,,,,
251.1366729736328,,skip_low_reward,2021-09-09,TSLA,,,,
144.0273684278201,,skip_low_reward,2021-09-09,GOOG,,,,
22.304564419956947,,skip_low_reward,2021-09-10,NVDA,,,,
246.73666381835938,,skip_low_reward,2021-09-13,TSLA,,,,
142.35481618032117,,skip_low_reward,2021-09-13,GOOG,,,,
247.52333068847656,,skip_low_reward,2021-09-14,TSLA,,,,
290.3378305630741,,skip_low_reward,2021-09-14,MSFT,,,,
22.265639511732115,,skip_low_reward,2021-09-15,NVDA,,,,
145.6014315873286,,skip_low_reward,2021-09-15,AAPL,,,,
248.3333282470703,,skip_low_reward,2021-09-15,TSLA,,,,
293.92391076712056,,skip_low_reward,2021-09-15,MSFT,,,,
142.9095057216246,,skip_low_reward,2021-09-15,GOOG,,,,
22.13988327929112,,skip_low_reward,2021-09-16,NVDA,,,,
145.4838681470228,,skip_low_reward,2021-09-16,AAPL,,,,
250.94332885742188,,skip_low_reward,2021-09-16,TSLA,,,,
294.4085029702731,,skip_low_reward,2021-09-16,MSFT,,,,
252.38333129882812,,skip_low_reward,2021-09-17,TSLA,,,,
138.17884072650594,,skip_low_reward,2021-09-20,GOOG,,,,
244.92999267578125,,skip_low_reward,2021-09-21,TSLA,,,,
21.32447414921221,21.898357391357422,close,2021-09-22,NVDA,20.9,0.0,0.0,0.0
141.5733214088711,,skip_low_reward,2021-09-22,AAPL,,,,
247.8433380126953,,skip_low_reward,2021-09-22,TSLA,,,,
287.5949473188643,,skip_low_reward,2021-09-22,MSFT,,,,
139.2229595250939,,skip_low_reward,2021-09-22,GOOG,,,,
22.096966765943165,,skip_low_reward,2021-09-23,NVDA,,,,
143.72950643098542,,skip_low_reward,2021-09-23,AAPL,,,,
289.6497261728447,,skip_low_reward,2021-09-23,MSFT,,,,
140.77273615773464,,skip_low_reward,2021-09-23,GOOG,,,,
22.02710000972699,,skip_low_reward,2021-09-24,NVDA,,,,
248.6300048828125,258.1300048828125,close,2021-09-24,TSLA,243.66,0.0,0.0,0.0
142.75920818791974,,skip_low_reward,2021-09-24,AAPL,,,,
140.11314840369118,,skip_low_reward,2021-09-24,GOOG,,,,
289.04876216977885,,skip_low_reward,2021-09-24,MSFT,,,,
257.7066650390625,263.78668212890625,close,2021-09-27,TSLA,252.55,0.0,0.0,0.0
139.63274915010976,,skip_low_reward,2021-09-29,AAPL,,,,
259.9333190917969,,skip_low_reward,2021-09-29,TSLA,,,,
139.07407919128337,,skip_low_reward,2021-10-01,AAPL,,,,
273.43470338656726,280.1998291015625,close,2021-10-01,MSFT,267.97,0.0,0.0,0.0
132.7653219314153,135.6561279296875,close,2021-10-01,GOOG,130.11,0.0,0.0,0.0
19.911227234832396,20.411252975463867,close,2021-10-05,NVDA,19.51,0.0,0.0,0.0
136.71207166126047,,skip_low_reward,2021-10-05,AAPL,,,,
275.3053101600691,,skip_low_reward,2021-10-05,MSFT,,,,
133.2081766858319,,skip_low_reward,2021-10-05,GOOG,,,,
20.080888983863744,20.659761428833008,close,2021-10-06,NVDA,19.68,0.0,0.0,0.0
136.6924894245597,,skip_low_reward,2021-10-06,AAPL,,,,
258.73333740234375,,skip_low_reward,2021-10-06,TSLA,,,,
276.98206730927467,284.0863952636719,close,2021-10-06,MSFT,271.44,0.0,0.0,0.0
133.82999610774255,136.54237365722656,close,2021-10-06,GOOG,131.15,0.0,0.0,0.0
140.2109859591421,,skip_low_reward,2021-10-07,AAPL,,,,
261.82000732421875,,skip_low_reward,2021-10-07,TSLA,,,,
138.04244826165234,,skip_low_reward,2021-10-07,GOOG,,,,
139.07930123096915,,skip_low_reward,2021-10-08,GOOG,,,,
20.535008028643823,,skip_low_reward,2021-10-11,NVDA,,,,
139.43668783947464,,skip_low_reward,2021-10-11,AAPL,,,,
262.54998779296875,,skip_low_reward,2021-10-11,TSLA,,,,
283.90232842336144,,skip_low_reward,2021-10-11,MSFT,,,,
266.9766540527344,,skip_low_reward,2021-10-12,TSLA,,,,
20.87734107984528,,skip_low_reward,2021-10-13,NVDA,,,,
270.15667724609375,,skip_low_reward,2021-10-13,TSLA,,,,
285.83103295092565,,skip_low_reward,2021-10-13,MSFT,,,,
136.93603645910213,,skip_low_reward,2021-10-13,GOOG,,,,
21.24661972370099,21.7037296295166,close,2021-10-14,NVDA,20.82,0.0,0.0,0.0
139.27992936716066,,skip_low_reward,2021-10-14,AAPL,,,,
271.8299865722656,,skip_low_reward,2021-10-14,TSLA,,,,
289.99859959442665,,skip_low_reward,2021-10-14,MSFT,,,,
139.12500610366908,,skip_low_reward,2021-10-14,GOOG,,,,
21.76760671979113,,skip_low_reward,2021-10-15,NVDA,,,,
140.90686765386886,,skip_low_reward,2021-10-15,AAPL,,,,
274.5799865722656,281.010009765625,close,2021-10-15,TSLA,269.09,0.0,0.0,0.0
293.0322092404476,,skip_low_reward,2021-10-15,MSFT,,,,
21.706722387433224,22.178802490234375,close,2021-10-18,NVDA,21.27,0.0,0.0,0.0
140.5932000333711,143.6314697265625,close,2021-10-18,AAPL,137.78,0.0,0.0,0.0
283.92999267578125,290.03668212890625,close,2021-10-18,TSLA,278.25,0.0,0.0,0.0
294.2243861957909,,skip_low_reward,2021-10-18,MSFT,,,,
140.37908199942046,,skip_low_reward,2021-10-18,GOOG,,,,
22.232700860627702,,skip_low_reward,2021-10-19,NVDA,,,,
144.08232097954442,,skip_low_reward,2021-10-19,AAPL,,,,
142.44478516306327,,skip_low_reward,2021-10-19,GOOG,,,,
145.73867600634514,,skip_low_reward,2021-10-20,AAPL,,,,
288.45001220703125,,skip_low_reward,2021-10-20,TSLA,,,,
22.054047353929004,22.647890090942383,close,2021-10-21,NVDA,21.61,0.0,0.0,0.0
285.3333435058594,298.0,close,2021-10-21,TSLA,279.63,0.0,0.0,0.0
145.84647277784177,,skip_low_reward,2021-10-21,AAPL,,,,
297.713578309162,,skip_low_reward,2021-10-21,MSFT,,,,
141.3517898259822,,skip_low_reward,2021-10-21,GOOG,,,,
298.5,,skip_low_reward,2021-10-22,TSLA,,,,
22.928347921092275,,skip_low_reward,2021-10-25,NVDA,,,,
316.84332275390625,341.6199951171875,close,2021-10-25,TSLA,310.51,0.0,0.0,0.0
23.94237117910098,24.668954849243164,close,2021-10-26,NVDA,23.46,0.0,0.0,0.0
139.0758034067037,145.562255859375,close,2021-10-27,GOOG,136.29,0.0,0.0,0.0
306.2717285345529,313.22100830078125,close,2021-10-27,MSFT,300.15,0.0,0.0,0.0
24.829641732413585,,skip_low_reward,2021-10-28,NVDA,,,,
146.83636674569945,,skip_low_reward,2021-10-28,AAPL,,,,
356.10333251953125,,skip_low_reward,2021-10-28,TSLA,,,,
314.3453428727237,,skip_low_reward,2021-10-28,MSFT,,,,
24.952405512162027,25.517305374145508,close,2021-10-29,NVDA,24.45,0.0,0.0,0.0
144.2881357422398,,skip_low_reward,2021-10-29,AAPL,,,,
360.6199951171875,371.3333435058594,close,2021-10-29,TSLA,353.41,0.0,0.0,0.0
314.15139247801113,321.4107971191406,close,2021-10-29,MSFT,307.87,0.0,0.0,0.0
144.66011275951587,,skip_low_reward,2021-10-29,GOOG,,,,
25.599144739630198,,skip_low_reward,2021-11-01,NVDA,,,,
381.6666564941406,,skip_low_reward,2021-11-01,TSLA,,,,
25.77181058854264,26.34968376159668,close,2021-11-02,NVDA,25.26,0.0,0.0,0.0
386.4533386230469,,skip_low_reward,2021-11-02,TSLA,,,,
145.69947786176533,,skip_low_reward,2021-11-02,AAPL,,,,
320.14119801074173,,skip_low_reward,2021-11-02,MSFT,,,,
