entry,exit,exit_type,date,ticker,stop_loss,shares,invested,expected_profit,market_regime
150.78369467528657,153.0303497314453,close,2024-04-05,GOOG,146.26,15.0,2261.76,33.7,high_volatility
182.3800048828125,185.07000732421875,close,2024-04-05,AMZN,176.91,12.0,2188.56,32.28,high_volatility
514.585366604483,525.019287109375,close,2024-04-05,META,499.15,4.0,2058.34,41.74,high_volatility
624.9199829101562,636.1799926757812,close,2024-04-05,NFLX,606.17,3.0,1874.76,33.78,high_volatility
291.37030796967207,299.6784362792969,close,2024-04-05,CRM,282.63,7.0,2039.59,58.16,high_volatility
488.8399963378906,485.1199951171875,close,2024-04-05,ADBE,474.17,0.0,0.0,0.0,high_volatility
168.10000610351562,170.4199981689453,close,2024-04-05,AMD,163.06,13.0,2185.3,30.16,high_volatility
122.65000173603465,,skip_low_reward,2024-04-05,ORCL,,,,,
421.1753671524619,420.6007995605469,close,2024-04-08,MSFT,410.65,0.0,0.0,0.0,normal
88.66469774661466,87.09832763671875,close,2024-04-08,NVDA,86.45,0.0,0.0,0.0,normal
169.33999633789062,172.97999572753906,close,2024-04-08,TSLA,165.11,12.0,2032.08,43.68,normal
153.10493321727228,155.21737670898438,close,2024-04-08,GOOG,149.28,14.0,2143.47,29.57,normal
186.89999389648438,185.19000244140625,close,2024-04-08,AMZN,182.23,0.0,0.0,0.0,normal
526.9506698907369,516.9647827148438,close,2024-04-08,META,513.78,0.0,0.0,0.0,normal
636.3900146484375,628.4099731445312,close,2024-04-08,NFLX,620.48,0.0,0.0,0.0,normal
298.8744381485751,,skip_low_reward,2024-04-08,CRM,,,,,
484.7799987792969,484.2799987792969,close,2024-04-08,ADBE,472.66,0.0,0.0,0.0,normal
168.1999969482422,169.89999389648438,close,2024-04-08,AMD,163.99,12.0,2018.4,20.4,normal
123.22175591667683,122.58100128173828,close,2024-04-08,ORCL,120.14,0.0,0.0,0.0,normal
65.52999877929688,66.33999633789062,close,2024-04-08,PYPL,63.89,18.0,1179.54,14.58,normal
167.68729566804038,168.65147399902344,close,2024-04-09,AAPL,163.5,12.0,2012.25,11.57,normal
422.43343322697575,422.2749328613281,close,2024-04-09,MSFT,411.87,0.0,0.0,0.0,normal
87.40719655433202,85.22,stop_loss,2024-04-09,NVDA,85.22,0.0,0.0,0.0,normal
172.91000366210938,176.8800048828125,close,2024-04-09,TSLA,168.59,12.0,2074.92,47.64,normal
156.42022592658938,157.20555114746094,close,2024-04-09,GOOG,152.51,13.0,2033.46,10.21,normal
187.24000549316406,185.6699981689453,close,2024-04-09,AMZN,182.56,0.0,0.0,0.0,normal
519.9316823916643,506.93,stop_loss,2024-04-09,META,506.93,0.0,0.0,0.0,normal
631.989990234375,616.19,stop_loss,2024-04-09,NFLX,616.19,0.0,0.0,0.0,normal
301.0780305158033,300.1350402832031,close,2024-04-09,CRM,293.55,0.0,0.0,0.0,normal
486.0,492.54998779296875,close,2024-04-09,ADBE,473.85,4.0,1944.0,26.2,normal
170.2100067138672,,skip_low_reward,2024-04-09,AMD,,,,,
122.97658255921625,121.86895751953125,close,2024-04-09,ORCL,119.9,0.0,0.0,0.0,normal
167.78667770328389,166.77279663085938,close,2024-04-10,AAPL,163.59,0.0,0.0,0.0,normal
83.89260387924026,87.00436401367188,close,2024-04-10,NVDA,81.8,16.0,1342.28,49.79,normal
173.0399932861328,171.75999450683594,close,2024-04-10,TSLA,168.71,0.0,0.0,0.0,normal
156.9470795120789,156.72837829589844,close,2024-04-10,GOOG,153.02,0.0,0.0,0.0,normal
182.77000427246094,185.9499969482422,close,2024-04-10,AMZN,178.2,11.0,2010.47,34.98,normal
507.0486743379978,517.5422973632812,close,2024-04-10,META,494.37,4.0,2028.19,41.97,normal
610.969970703125,618.5800170898438,close,2024-04-10,NFLX,595.7,3.0,1832.91,22.83,normal
296.2440603639537,,skip_low_reward,2024-04-10,CRM,,,,,
489.3900146484375,487.2200012207031,close,2024-04-10,ADBE,477.16,0.0,0.0,0.0,normal
166.7100067138672,,skip_low_reward,2024-04-10,AMD,,,,,
120.0097203386022,,skip_low_reward,2024-04-10,ORCL,,,,,
65.12000274658203,65.87999725341797,close,2024-04-10,PYPL,63.49,19.0,1237.28,14.44,normal
167.3294357885208,173.9892120361328,close,2024-04-11,AAPL,163.15,13.0,2175.28,86.58,normal
421.8192626102262,423.909423828125,close,2024-04-11,MSFT,411.27,5.0,2109.1,10.45,normal
87.38521335302488,90.57994079589844,close,2024-04-11,NVDA,85.2,15.0,1310.78,47.92,normal
172.5500030517578,174.60000610351562,close,2024-04-11,TSLA,168.24,12.0,2070.6,24.6,normal
157.40436954441105,159.8398895263672,close,2024-04-11,GOOG,153.47,13.0,2046.26,31.66,normal
186.74000549316406,189.0500030517578,close,2024-04-11,AMZN,182.07,11.0,2054.14,25.41,normal
518.8166389530661,,skip_low_reward,2024-04-11,META,,,,,
624.4199829101562,628.780029296875,close,2024-04-11,NFLX,608.81,3.0,1873.26,13.08,normal
297.25648478069564,296.9388427734375,close,2024-04-11,CRM,289.83,0.0,0.0,0.0,normal
487.3599853515625,484.2799987792969,close,2024-04-11,ADBE,475.18,0.0,0.0,0.0,normal
167.5500030517578,170.5,close,2024-04-11,AMD,163.36,13.0,2178.15,38.35,normal
120.3756365261179,121.87884521484375,close,2024-04-11,ORCL,117.37,15.0,1805.63,22.55,normal
173.21388159504414,175.49014282226562,close,2024-04-12,AAPL,168.88,12.0,2078.57,27.32,normal
420.06585947169174,417.9360656738281,close,2024-04-12,MSFT,409.56,0.0,0.0,0.0,normal
89.66331567734815,88.15091705322266,close,2024-04-12,NVDA,87.42,0.0,0.0,0.0,normal
172.33999633789062,171.0500030517578,close,2024-04-12,TSLA,168.03,0.0,0.0,0.0,normal
158.46305451065993,158.24932861328125,close,2024-04-12,GOOG,154.5,0.0,0.0,0.0,normal
187.72000122070312,186.1300048828125,close,2024-04-12,AMZN,183.03,0.0,0.0,0.0,normal
515.4714163739358,509.64715576171875,close,2024-04-12,META,502.58,0.0,0.0,0.0,normal
628.22998046875,622.8300170898438,close,2024-04-12,NFLX,612.52,0.0,0.0,0.0,normal
294.6757015057913,292.1445617675781,close,2024-04-12,CRM,287.31,0.0,0.0,0.0,normal
477.95001220703125,474.0899963378906,close,2024-04-12,ADBE,466.0,0.0,0.0,0.0,normal
164.52999877929688,163.27999877929688,close,2024-04-12,AMD,160.42,0.0,0.0,0.0,normal
120.39541613705661,119.77237701416016,close,2024-04-12,ORCL,117.39,0.0,0.0,0.0,normal
174.30729011068368,171.6533203125,close,2024-04-15,AAPL,169.95,0.0,0.0,0.0,normal
422.59191950798987,412.03,stop_loss,2024-04-15,MSFT,412.03,0.0,0.0,0.0,normal
89.06253370435367,86.84,stop_loss,2024-04-15,NVDA,86.84,0.0,0.0,0.0,normal
170.24000549316406,165.98,stop_loss,2024-04-15,TSLA,165.98,0.0,0.0,0.0,normal
159.33290647059323,155.35,stop_loss,2024-04-15,GOOG,155.35,0.0,0.0,0.0,normal
187.42999267578125,183.6199951171875,close,2024-04-15,AMZN,182.74,0.0,0.0,0.0,normal
514.4459225008984,501.58,stop_loss,2024-04-15,META,501.58,0.0,0.0,0.0,normal
630.1699829101562,614.42,stop_loss,2024-04-15,NFLX,614.42,0.0,0.0,0.0,normal
280.8486404503213,273.83,stop_loss,2024-04-15,CRM,273.83,0.0,0.0,0.0,normal
477.0199890136719,470.1000061035156,close,2024-04-15,ADBE,465.09,0.0,0.0,0.0,normal
164.42999267578125,160.32,stop_loss,2024-04-15,AMD,160.32,0.0,0.0,0.0,normal
120.83055409797956,118.55595397949219,close,2024-04-15,ORCL,117.81,0.0,0.0,0.0,normal
170.71894188345593,168.36317443847656,close,2024-04-16,AAPL,165.6,0.0,0.0,0.0,high_volatility
410.67492896476267,,skip_low_reward,2024-04-16,MSFT,,,,,
86.39860698604153,87.38021850585938,close,2024-04-16,NVDA,83.81,21.0,1814.37,20.61,high_volatility
156.74000549316406,,skip_low_reward,2024-04-16,TSLA,,,,,
154.7203126914071,,skip_low_reward,2024-04-16,GOOG,,,,,
183.27000427246094,,skip_low_reward,2024-04-16,AMZN,,,,,
495.9178451150447,,skip_low_reward,2024-04-16,META,,,,,
607.5,617.52001953125,close,2024-04-16,NFLX,589.27,3.0,1822.5,30.06,high_volatility
272.74896238647426,275.3595275878906,close,2024-04-16,CRM,264.57,8.0,2181.99,20.88,high_volatility
470.0,476.2200012207031,close,2024-04-16,ADBE,455.9,4.0,1880.0,24.88,high_volatility
162.27999877929688,,skip_low_reward,2024-04-16,AMD,,,,,
118.76362815980647,,skip_low_reward,2024-04-16,ORCL,,,,,
168.59182127268286,166.99148559570312,close,2024-04-17,AAPL,164.38,0.0,0.0,0.0,normal
88.30484363707065,86.1,stop_loss,2024-04-17,NVDA,86.1,0.0,0.0,0.0,normal
157.63999938964844,155.4499969482422,close,2024-04-17,TSLA,153.7,0.0,0.0,0.0,normal
156.26116871665113,155.9530029296875,close,2024-04-17,GOOG,152.35,0.0,0.0,0.0,normal
500.8859322657038,488.36,stop_loss,2024-04-17,META,488.36,0.0,0.0,0.0,normal
620.969970703125,613.6900024414062,close,2024-04-17,NFLX,605.45,0.0,0.0,0.0,normal
275.68707499658973,274.277587890625,close,2024-04-17,CRM,268.79,0.0,0.0,0.0,normal
477.30999755859375,474.45001220703125,close,2024-04-17,ADBE,465.38,0.0,0.0,0.0,normal
163.97000122070312,159.87,stop_loss,2024-04-17,AMD,159.87,0.0,0.0,0.0,normal
119.64381342810114,117.35932159423828,close,2024-04-17,ORCL,116.65,0.0,0.0,0.0,normal
63.779998779296875,63.2599983215332,close,2024-04-17,PYPL,62.19,0.0,0.0,0.0,normal
164.90528934592788,160.78,stop_loss,2024-04-17,QCOM,160.78,0.0,0.0,0.0,normal
167.02129381245496,166.0372314453125,close,2024-04-18,AAPL,162.85,0.0,0.0,0.0,normal
406.7719711724091,400.4717102050781,close,2024-04-18,MSFT,396.6,0.0,0.0,0.0,normal
84.93619083803762,82.81,stop_loss,2024-04-18,NVDA,82.81,0.0,0.0,0.0,normal
151.25,149.92999267578125,close,2024-04-18,TSLA,147.47,0.0,0.0,0.0,normal
155.99772922132738,,skip_low_reward,2024-04-18,GOOG,,,,,
181.47000122070312,179.22000122070312,close,2024-04-18,AMZN,176.93,0.0,0.0,0.0,normal
497.6203774036847,,skip_low_reward,2024-04-18,META,,,,,
612.0999755859375,610.5599975585938,close,2024-04-18,NFLX,596.8,0.0,0.0,0.0,normal
274.27759722100944,269.9101257324219,close,2024-04-18,CRM,267.42,0.0,0.0,0.0,normal
476.760009765625,473.17999267578125,close,2024-04-18,ADBE,464.84,0.0,0.0,0.0,normal
155.50999450683594,155.0800018310547,close,2024-04-18,AMD,151.62,0.0,0.0,0.0,normal
117.4483296862153,114.51,stop_loss,2024-04-18,ORCL,114.51,0.0,0.0,0.0,normal
165.21221853676252,164.0094757080078,close,2024-04-19,AAPL,161.08,0.0,0.0,0.0,normal
400.23398957432255,395.3701171875,close,2024-04-19,MSFT,390.23,0.0,0.0,0.0,normal
83.11691697495651,81.04,stop_loss,2024-04-19,NVDA,81.04,0.0,0.0,0.0,normal
148.97000122070312,147.0500030517578,close,2024-04-19,TSLA,145.25,0.0,0.0,0.0,normal
156.8178539638261,154.7998504638672,close,2024-04-19,GOOG,152.9,0.0,0.0,0.0,normal
178.74000549316406,174.27,stop_loss,2024-04-19,AMZN,174.27,0.0,0.0,0.0,normal
500.58723051341923,488.07,stop_loss,2024-04-19,META,488.07,0.0,0.0,0.0,normal
567.8800048828125,553.68,stop_loss,2024-04-19,NFLX,553.68,0.0,0.0,0.0,normal
270.47587665727525,268.3715515136719,close,2024-04-19,CRM,263.71,0.0,0.0,0.0,normal
476.5400085449219,464.63,stop_loss,2024-04-19,ADBE,464.63,0.0,0.0,0.0,normal
151.58999633789062,147.8,stop_loss,2024-04-19,AMD,147.8,0.0,0.0,0.0,normal
114.83748547024834,113.61117553710938,close,2024-04-19,ORCL,111.97,0.0,0.0,0.0,normal
164.52636553527142,,skip_low_reward,2024-04-22,AAPL,,,,,
396.3211036284112,,skip_low_reward,2024-04-22,MSFT,,,,,
78.07291978914027,79.48635864257812,close,2024-04-22,NVDA,76.12,17.0,1327.24,24.03,normal
140.55999755859375,142.0500030517578,close,2024-04-22,TSLA,137.05,15.0,2108.4,22.35,normal
155.08813879808233,157.0166778564453,close,2024-04-22,GOOG,151.21,14.0,2171.23,27.0,normal
176.94000244140625,,skip_low_reward,2024-04-22,AMZN,,,,,
487.5647817454041,475.38,stop_loss,2024-04-22,META,475.38,0.0,0.0,0.0,normal
550.6599731445312,554.5999755859375,close,2024-04-22,NFLX,536.89,4.0,2202.64,15.76,normal
277.32490524374316,270.39,stop_loss,2024-04-22,CRM,270.39,0.0,0.0,0.0,normal
470.2200012207031,466.8900146484375,close,2024-04-22,ADBE,458.46,0.0,0.0,0.0,normal
148.14999389648438,,skip_low_reward,2024-04-22,AMD,,,,,
114.74847806184951,113.26504516601562,close,2024-04-22,ORCL,111.88,0.0,0.0,0.0,normal
164.3573882766078,165.8980712890625,close,2024-04-23,AAPL,160.25,13.0,2136.65,20.03,normal
400.4419924205836,403.74072265625,close,2024-04-23,MSFT,390.43,5.0,2002.21,16.49,normal
80.73685660493986,82.39019775390625,close,2024-04-23,NVDA,78.72,17.0,1372.53,28.11,normal
143.3300018310547,144.67999267578125,close,2024-04-23,TSLA,139.75,15.0,2149.95,20.25,normal
157.65287859138962,158.9750213623047,close,2024-04-23,GOOG,153.71,14.0,2207.14,18.51,normal
178.0800018310547,179.5399932861328,close,2024-04-23,AMZN,173.63,12.0,2136.96,17.52,normal
489.08805583775546,493.9167175292969,close,2024-04-23,META,476.86,4.0,1956.35,19.31,normal
556.489990234375,577.75,close,2024-04-23,NFLX,542.58,3.0,1669.47,63.78,normal
272.9177248591168,274.6349182128906,close,2024-04-23,CRM,266.09,8.0,2183.34,13.74,normal
469.7200012207031,472.8999938964844,close,2024-04-23,ADBE,457.98,4.0,1878.88,12.72,normal
151.64999389648438,152.27000427246094,close,2024-04-23,AMD,147.86,14.0,2123.1,8.68,normal
113.89797351590902,113.81885528564453,close,2024-04-23,ORCL,111.05,0.0,0.0,0.0,normal
165.540232667877,168.00535583496094,close,2024-04-24,AAPL,161.4,13.0,2152.02,32.05,normal
405.7120076101216,405.2167053222656,close,2024-04-24,MSFT,395.57,0.0,0.0,0.0,normal
83.91658873008338,81.82,stop_loss,2024-04-24,NVDA,81.82,0.0,0.0,0.0,normal
162.83999633789062,158.77,stop_loss,2024-04-24,TSLA,158.77,0.0,0.0,0.0,normal
158.14992353883287,160.14805603027344,close,2024-04-24,GOOG,154.2,14.0,2214.1,27.97,normal
179.94000244140625,176.58999633789062,close,2024-04-24,AMZN,175.44,0.0,0.0,0.0,normal
505.8240445551539,493.18,stop_loss,2024-04-24,META,493.18,0.0,0.0,0.0,normal
574.3099975585938,559.95,stop_loss,2024-04-24,NFLX,559.95,0.0,0.0,0.0,normal
275.9451479161662,274.1485290527344,close,2024-04-24,CRM,269.05,0.0,0.0,0.0,normal
472.94000244140625,477.1199951171875,close,2024-04-24,ADBE,461.12,4.0,1891.76,16.72,normal
156.55999755859375,152.65,stop_loss,2024-04-24,AMD,152.65,0.0,0.0,0.0,normal
114.1056525597305,114.06609344482422,close,2024-04-24,ORCL,111.25,0.0,0.0,0.0,normal
168.51229295621184,,skip_low_reward,2024-04-25,AAPL,,,,,
390.32792438015684,395.2908630371094,close,2024-04-25,MSFT,380.57,5.0,1951.64,24.81,normal
78.83661866147602,82.59912872314453,close,2024-04-25,NVDA,76.87,17.0,1340.22,63.96,normal
158.9600067138672,170.17999267578125,close,2024-04-25,TSLA,154.99,14.0,2225.44,157.08,normal
152.45380359070538,157.0166778564453,close,2024-04-25,GOOG,148.64,14.0,2134.35,63.88,normal
169.67999267578125,173.6699981689453,close,2024-04-25,AMZN,165.44,13.0,2205.84,51.87,normal
419.54544979254115,439.4375305175781,close,2024-04-25,META,409.06,5.0,2097.73,99.46,normal
549.4600219726562,564.7999877929688,close,2024-04-25,NFLX,535.72,4.0,2197.84,61.36,normal
269.59246821477416,271.12109375,close,2024-04-25,CRM,262.85,8.0,2156.74,12.23,normal
468.4100036621094,473.44000244140625,close,2024-04-25,ADBE,456.7,4.0,1873.64,20.12,normal
149.14999389648438,153.75999450683594,close,2024-04-25,AMD,145.42,15.0,2237.25,69.15,normal
63.470001220703125,64.0999984741211,close,2024-04-25,PYPL,61.88,23.0,1459.81,14.49,normal
168.86016554035234,168.2836456298828,close,2024-04-26,AAPL,163.79,0.0,0.0,0.0,high_volatility
408.2975458887344,402.50250244140625,close,2024-04-26,MSFT,396.05,0.0,0.0,0.0,high_volatility
83.78465465211839,87.7000961303711,close,2024-04-26,NVDA,81.27,17.0,1424.34,66.56,high_volatility
168.85000610351562,168.2899932861328,close,2024-04-26,TSLA,163.78,0.0,0.0,0.0,high_volatility
174.95006261198014,172.6636505126953,close,2024-04-26,GOOG,169.7,0.0,0.0,0.0,high_volatility
177.8000030517578,179.6199951171875,close,2024-04-26,AMZN,172.47,13.0,2311.4,23.66,high_volatility
439.517178443808,,skip_low_reward,2024-04-26,META,,,,,
558.2100219726562,,skip_low_reward,2024-04-26,NFLX,,,,,
272.9673779349762,272.26263427734375,close,2024-04-26,CRM,264.78,0.0,0.0,0.0,high_volatility
472.30999755859375,477.55999755859375,close,2024-04-26,ADBE,458.14,5.0,2361.55,26.25,high_volatility
154.24000549316406,157.39999389648438,close,2024-04-26,AMD,149.61,15.0,2313.6,47.4,high_volatility
115.74732283950517,,skip_low_reward,2024-04-26,ORCL,,,,,
172.3292258757486,,skip_low_reward,2024-04-29,AAPL,,,,,
401.4424862005164,398.4706726074219,close,2024-04-29,MSFT,391.41,0.0,0.0,0.0,normal
87.56013832970822,85.37,stop_loss,2024-04-29,NVDA,85.37,0.0,0.0,0.0,normal
188.4199981689453,194.0500030517578,close,2024-04-29,TSLA,183.71,12.0,2261.04,67.56,normal
169.76091882398472,166.90786743164062,close,2024-04-29,GOOG,165.52,0.0,0.0,0.0,normal
182.75,180.9600067138672,close,2024-04-29,AMZN,178.18,0.0,0.0,0.0,normal
437.6255554311239,426.68,stop_loss,2024-04-29,META,426.68,0.0,0.0,0.0,normal
559.1799926757812,,skip_low_reward,2024-04-29,NFLX,,,,,
272.85815031605347,,skip_low_reward,2024-04-29,CRM,,,,,
478.0400085449219,473.07000732421875,close,2024-04-29,ADBE,466.09,0.0,0.0,0.0,normal
159.0800018310547,160.1999969482422,close,2024-04-29,AMD,155.1,14.0,2227.12,15.68,normal
115.69787730336941,115.20339965820312,close,2024-04-29,ORCL,112.81,0.0,0.0,0.0,normal
172.28947031289857,169.30747985839844,close,2024-04-30,AAPL,167.98,0.0,0.0,0.0,normal
397.71784459298715,387.77,stop_loss,2024-04-30,MSFT,387.77,0.0,0.0,0.0,normal
87.2052940888717,86.36763000488281,close,2024-04-30,NVDA,85.03,0.0,0.0,0.0,normal
186.97999572753906,183.27999877929688,close,2024-04-30,TSLA,182.31,0.0,0.0,0.0,normal
166.39092860292428,163.6671142578125,close,2024-04-30,GOOG,162.23,0.0,0.0,0.0,normal
181.08999633789062,176.56,stop_loss,2024-04-30,AMZN,176.56,0.0,0.0,0.0,normal
429.15298768827455,428.2768859863281,close,2024-04-30,META,418.42,0.0,0.0,0.0,normal
560.0,550.6400146484375,close,2024-04-30,NFLX,546.0,0.0,0.0,0.0,normal
272.48092308520387,266.95208740234375,close,2024-04-30,CRM,265.67,0.0,0.0,0.0,normal
472.0,462.8299865722656,close,2024-04-30,ADBE,460.2,0.0,0.0,0.0,normal
160.6300048828125,158.3800048828125,close,2024-04-30,AMD,156.61,0.0,0.0,0.0,normal
113.81884867057695,112.49365234375,close,2024-04-30,ORCL,110.97,0.0,0.0,0.0,normal
168.56196349463553,168.2836456298828,close,2024-05-01,AAPL,164.35,0.0,0.0,0.0,normal
388.92127488428895,391.2294006347656,close,2024-05-01,MSFT,379.2,5.0,1944.61,11.54,normal
85.04314260728708,82.92,stop_loss,2024-05-01,NVDA,82.92,0.0,0.0,0.0,normal
182.0,179.99000549316406,close,2024-05-01,TSLA,177.45,0.0,0.0,0.0,normal
165.1980251988896,164.59164428710938,close,2024-05-01,GOOG,161.07,0.0,0.0,0.0,normal
181.63999938964844,177.1,stop_loss,2024-05-01,AMZN,177.1,0.0,0.0,0.0,normal
426.7137510147693,437.25714111328125,close,2024-05-01,META,416.05,5.0,2133.57,52.72,normal
547.8400268554688,551.7100219726562,close,2024-05-01,NFLX,534.14,4.0,2191.36,15.48,normal
267.03149641266873,266.7039489746094,close,2024-05-01,CRM,260.36,0.0,0.0,0.0,normal
461.1199951171875,469.3900146484375,close,2024-05-01,ADBE,449.59,4.0,1844.48,33.08,normal
148.11000061035156,144.41,stop_loss,2024-05-01,AMD,144.41,0.0,0.0,0.0,normal
112.6518959371786,113.36393737792969,close,2024-05-01,ORCL,109.84,20.0,2253.04,14.24,normal
171.4743893691613,,skip_low_reward,2024-05-02,AAPL,,,,,
393.9238407560063,,skip_low_reward,2024-05-02,MSFT,,,,,
84.41539269757547,85.78285217285156,close,2024-05-02,NVDA,81.88,15.0,1266.23,20.51,high_volatility
182.86000061035156,177.37,stop_loss,2024-05-02,TSLA,177.37,0.0,0.0,0.0,high_volatility
165.68515288310124,167.46458435058594,close,2024-05-02,GOOG,160.71,14.0,2319.59,24.91,high_volatility
180.85000610351562,184.72000122070312,close,2024-05-02,AMZN,175.42,13.0,2351.05,50.31,high_volatility
436.9087385596496,,skip_low_reward,2024-05-02,META,,,,,
556.02001953125,565.1500244140625,close,2024-05-02,NFLX,539.34,4.0,2224.08,36.52,high_volatility
268.4311141939813,,skip_low_reward,2024-05-02,CRM,,,,,
474.29998779296875,,skip_low_reward,2024-05-02,ADBE,,,,,
145.50999450683594,,skip_low_reward,2024-05-02,AMD,,,,,
113.95731449582507,113.69029235839844,close,2024-05-02,ORCL,110.54,0.0,0.0,0.0,high_volatility
185.5295340759363,182.2791748046875,close,2024-05-03,AAPL,180.89,0.0,0.0,0.0,normal
87.75406766785412,88.75366973876953,close,2024-05-03,NVDA,85.56,15.0,1316.31,14.99,normal
182.10000610351562,181.19000244140625,close,2024-05-03,TSLA,177.55,0.0,0.0,0.0,normal
168.5381777222921,164.32,stop_loss,2024-05-03,GOOG,164.32,0.0,0.0,0.0,normal
186.99000549316406,186.2100067138672,close,2024-05-03,AMZN,182.32,0.0,0.0,0.0,normal
443.9674860875785,449.970947265625,close,2024-05-03,META,432.87,5.0,2219.84,30.02,normal
566.0,579.3400268554688,close,2024-05-03,NFLX,551.85,4.0,2264.0,53.36,normal
274.7738839492258,271.6372375488281,close,2024-05-03,CRM,267.9,0.0,0.0,0.0,normal
482.2699890136719,486.17999267578125,close,2024-05-03,ADBE,470.21,4.0,1929.08,15.64,normal
148.75,150.60000610351562,close,2024-05-03,AMD,145.03,15.0,2231.25,27.75,normal
114.69903122565155,114.5210189819336,close,2024-05-03,ORCL,111.83,0.0,0.0,0.0,normal
67.63999938964844,65.95,stop_loss,2024-05-03,PYPL,65.95,0.0,0.0,0.0,normal
181.25534382134734,180.6191864013672,close,2024-05-06,AAPL,176.72,0.0,0.0,0.0,normal
404.91951364996123,409.65460205078125,close,2024-05-06,MSFT,394.8,5.0,2024.6,23.68,normal
89.35442687478945,92.10333251953125,close,2024-05-06,NVDA,87.12,16.0,1429.67,43.98,normal
183.8000030517578,184.75999450683594,close,2024-05-06,TSLA,179.21,12.0,2205.6,11.52,normal
168.22009613550208,,skip_low_reward,2024-05-06,GOOG,,,,,
186.27999877929688,188.6999969482422,close,2024-05-06,AMZN,181.62,12.0,2235.36,29.04,normal
453.5750276624564,463.6305847167969,close,2024-05-06,META,442.24,5.0,2267.88,50.28,normal
581.8200073242188,596.969970703125,close,2024-05-06,NFLX,567.27,4.0,2327.28,60.6,normal
274.1286989490496,273.5926818847656,close,2024-05-06,CRM,267.28,0.0,0.0,0.0,normal
490.1000061035156,493.5899963378906,close,2024-05-06,ADBE,477.85,4.0,1960.4,13.96,normal
153.10000610351562,155.77999877929688,close,2024-05-06,AMD,149.27,15.0,2296.5,40.2,normal
115.04517189269541,117.03296661376953,close,2024-05-06,ORCL,112.17,15.0,1725.68,29.82,normal
182.34872294128857,181.30502319335938,close,2024-05-07,AAPL,177.79,0.0,0.0,0.0,normal
410.76410326855756,405.49407958984375,close,2024-05-07,MSFT,400.5,0.0,0.0,0.0,normal
91.06174179688814,90.51795959472656,close,2024-05-07,NVDA,88.79,0.0,0.0,0.0,normal
182.39999389648438,177.84,stop_loss,2024-05-07,TSLA,177.84,0.0,0.0,0.0,normal
169.11476939261158,171.95787048339844,close,2024-05-07,GOOG,164.89,13.0,2198.49,36.96,normal
188.9199981689453,188.75999450683594,close,2024-05-07,AMZN,184.2,0.0,0.0,0.0,normal
464.23789084844145,466.1792907714844,close,2024-05-07,META,452.63,5.0,2321.19,9.71,normal
596.280029296875,606.0,close,2024-05-07,NFLX,581.37,3.0,1788.84,29.16,normal
273.55295131283026,275.1311950683594,close,2024-05-07,CRM,266.71,8.0,2188.42,12.63,normal
492.510009765625,492.2699890136719,close,2024-05-07,ADBE,480.2,0.0,0.0,0.0,normal
156.32000732421875,154.42999267578125,close,2024-05-07,AMD,152.41,0.0,0.0,0.0,normal
116.69672137882108,116.62749481201172,close,2024-05-07,ORCL,113.78,0.0,0.0,0.0,normal
181.75234564063675,181.64300537109375,close,2024-05-08,AAPL,177.21,0.0,0.0,0.0,normal
404.33507234714784,406.68280029296875,close,2024-05-08,MSFT,394.23,5.0,2021.68,11.74,normal
89.44739118815833,90.37602233886719,close,2024-05-08,NVDA,87.21,16.0,1431.16,14.86,normal
171.58999633789062,174.72000122070312,close,2024-05-08,TSLA,167.3,13.0,2230.67,40.69,normal
169.74102442939565,,skip_low_reward,2024-05-08,GOOG,,,,,
187.44000244140625,,skip_low_reward,2024-05-08,AMZN,,,,,
461.4601836982539,470.5201416015625,close,2024-05-08,META,449.92,5.0,2307.3,45.3,normal
601.6300048828125,609.469970703125,close,2024-05-08,NFLX,586.59,3.0,1804.89,23.52,normal
273.6919778760837,276.90802001953125,close,2024-05-08,CRM,266.85,8.0,2189.54,25.73,normal
153.39999389648438,,skip_low_reward,2024-05-08,AMD,,,,,
116.40992547180419,116.09346008300781,close,2024-05-08,ORCL,113.5,0.0,0.0,0.0,normal
65.45999908447266,63.82,stop_loss,2024-05-08,PYPL,63.82,0.0,0.0,0.0,normal
181.46407733528633,183.46202087402344,close,2024-05-09,AAPL,176.93,13.0,2359.03,25.97,normal
406.71254786446275,408.44610595703125,close,2024-05-09,MSFT,396.54,5.0,2033.56,8.67,normal
90.49297372342349,88.23,stop_loss,2024-05-09,NVDA,88.23,0.0,0.0,0.0,normal
175.00999450683594,171.97000122070312,close,2024-05-09,TSLA,170.63,0.0,0.0,0.0,normal
170.13866458415777,,skip_low_reward,2024-05-09,GOOG,,,,,
188.8800048828125,,skip_low_reward,2024-05-09,AMZN,,,,,
467.93156788594683,473.3277282714844,close,2024-05-09,META,456.23,5.0,2339.66,26.98,normal
614.4000244140625,612.0900268554688,close,2024-05-09,NFLX,599.04,0.0,0.0,0.0,normal
270.15825255957753,273.1360778808594,close,2024-05-09,CRM,263.4,8.0,2161.27,23.82,normal
489.4100036621094,482.6499938964844,close,2024-05-09,ADBE,477.17,0.0,0.0,0.0,normal
153.1300048828125,152.38999938964844,close,2024-05-09,AMD,149.3,0.0,0.0,0.0,normal
116.09346208057858,115.35174560546875,close,2024-05-09,ORCL,113.19,0.0,0.0,0.0,normal
184.039301056681,182.1979217529297,close,2024-05-10,AAPL,179.44,0.0,0.0,0.0,normal
